id,dapp_name,dapp_slug,dapp_category,date,round_name,round,amount,chains,sector,category,category_group,source,lead_investors,other_investors,valuation,defillama_id,created_at
155,Balancer,balancer,exchanges,2020-11-09,Balancer,Series A,7.0,"Ethereum, Polygon, Arbitrum",DEX,DeFi,DeFi & CeFi,,"Pantera Capital, Alameda Research",Accomplice,,116,2025-08-18 15:41:34.486663
490,Balancer,balancer,exchanges,2020-03-24,Balancer,Seed,3.0,"Ethereum, Polygon, Arbitrum",DEX,DeFi,DeFi & CeFi,https://twitter.com/Balancer/status/1242525076932657156,"Accomplice, Placeholder","CoinFund, Inflection",,116,2025-09-22 10:10:27.870083
154,Balancer,balancer,exchanges,2020-03-24,Balancer,Seed,3.0,"Ethereum, Polygon, Arbitrum",DEX,DeFi,DeFi & CeFi,https://twitter.com/Balancer/status/1242525076932657156,"Accomplice, Placeholder","CoinFund, Inflection",,116,2025-08-18 15:41:34.486663
298,Balancer,balancer,exchanges,2020-03-24,Balancer,Seed,3.0,"Ethereum, Polygon, Arbitrum",DEX,DeFi,DeFi & CeFi,https://twitter.com/Balancer/status/1242525076932657156,"Accomplice, Placeholder","CoinFund, Inflection",,116,2025-09-10 11:32:57.718775
89,Balancer,balancer,exchanges,2020-03-24,Balancer,Seed,3.0,"Ethereum, Polygon, Arbitrum",DEX,DeFi,DeFi & CeFi,https://twitter.com/Balancer/status/1242525076932657156,"Accomplice, Placeholder","CoinFund, Inflection",,116,2025-07-28 16:29:08.450560
373,Balancer,balancer,exchanges,2020-03-24,Balancer,Seed,3.0,"Ethereum, Polygon, Arbitrum",DEX,DeFi,DeFi & CeFi,https://twitter.com/Balancer/status/1242525076932657156,"Accomplice, Placeholder","CoinFund, Inflection",,116,2025-09-10 13:21:23.545758
223,Balancer,balancer,exchanges,2020-03-24,Balancer,Seed,3.0,"Ethereum, Polygon, Arbitrum",DEX,DeFi,DeFi & CeFi,https://twitter.com/Balancer/status/1242525076932657156,"Accomplice, Placeholder","CoinFund, Inflection",,116,2025-09-05 19:28:59.083519
571,Balancer,balancer,exchanges,2020-03-24,Balancer,Seed,3.0,"Ethereum, Polygon, Arbitrum",DEX,DeFi,DeFi & CeFi,https://twitter.com/Balancer/status/1242525076932657156,"Accomplice, Placeholder","CoinFund, Inflection",,116,2025-11-24 20:09:23.964054
98,CyberConnect,cyberconnect,social,2023-10-25,CyberConnect,Private,0,"Ethereum, BSC",Web3 Social Network ,Social Platform,,https://x.com/BinanceLabs/status/1717203330156609719,Binance Labs,,,3702,2025-07-28 16:29:08.450560
499,CyberConnect,cyberconnect,social,2023-10-25,CyberConnect,Private,0,"Ethereum, BSC",Web3 Social Network ,Social Platform,,https://x.com/BinanceLabs/status/1717203330156609719,Binance Labs,,,3702,2025-09-22 10:10:27.870083
382,CyberConnect,cyberconnect,social,2023-10-25,CyberConnect,Private,0,"Ethereum, BSC",Web3 Social Network ,Social Platform,,https://x.com/BinanceLabs/status/1717203330156609719,Binance Labs,,,3702,2025-09-10 13:21:23.545758
232,CyberConnect,cyberconnect,social,2023-10-25,CyberConnect,Private,0,"Ethereum, BSC",Web3 Social Network ,Social Platform,,https://x.com/BinanceLabs/status/1717203330156609719,Binance Labs,,,3702,2025-09-05 19:28:59.083519
163,CyberConnect,cyberconnect,social,2023-10-25,CyberConnect,Private,0,"Ethereum, BSC",Web3 Social Network ,Social Platform,,https://x.com/BinanceLabs/status/1717203330156609719,Binance Labs,,,3702,2025-08-18 15:41:34.486663
580,CyberConnect,cyberconnect,social,2023-10-25,CyberConnect,Private,0,"Ethereum, BSC",Web3 Social Network ,Social Platform,,https://x.com/BinanceLabs/status/1717203330156609719,Binance Labs,,,3702,2025-11-24 20:09:23.964054
307,CyberConnect,cyberconnect,social,2023-10-25,CyberConnect,Private,0,"Ethereum, BSC",Web3 Social Network ,Social Platform,,https://x.com/BinanceLabs/status/1717203330156609719,Binance Labs,,,3702,2025-09-10 11:32:57.718775
109,DLN,dln,defi,2021-09-07,deBridge Finance,Seed,5.5,"Ethereum, Polygon, BSC, Arbitrum, Heco",deBridge is a cross-chain interoperability and liquidity transfer protocol that allows decentralized transfer of assets between blockchains.,DeFi,DeFi & CeFi,,,"AngelDAO, Animoca Brands, Axia8 Ventures, BitScale, Chorus One Ventures, Crypto.com Capital, D64 Ventures, Digital Finance Group, Fundamental Labs, Gabby Dizon, GSR, IOSG Ventures, Huobi, Accomplice",,1462,2025-08-18 15:41:34.486663
252,DLN,dln,defi,2021-09-07,deBridge Finance,Seed,5.5,"Ethereum, Polygon, BSC, Arbitrum, Heco",deBridge is a cross-chain interoperability and liquidity transfer protocol that allows decentralized transfer of assets between blockchains.,DeFi,DeFi & CeFi,,,"AngelDAO, Animoca Brands, Axia8 Ventures, BitScale, Chorus One Ventures, Crypto.com Capital, D64 Ventures, Digital Finance Group, Fundamental Labs, Gabby Dizon, GSR, IOSG Ventures, Huobi, Accomplice",,1462,2025-09-10 11:32:57.718775
177,DLN,dln,defi,2021-09-07,deBridge Finance,Seed,5.5,"Ethereum, Polygon, BSC, Arbitrum, Heco",deBridge is a cross-chain interoperability and liquidity transfer protocol that allows decentralized transfer of assets between blockchains.,DeFi,DeFi & CeFi,,,"AngelDAO, Animoca Brands, Axia8 Ventures, BitScale, Chorus One Ventures, Crypto.com Capital, D64 Ventures, Digital Finance Group, Fundamental Labs, Gabby Dizon, GSR, IOSG Ventures, Huobi, Accomplice",,1462,2025-09-05 19:28:59.083519
443,DLN,dln,defi,2021-09-07,deBridge Finance,Seed,5.5,"Ethereum, Polygon, BSC, Arbitrum, Heco",deBridge is a cross-chain interoperability and liquidity transfer protocol that allows decentralized transfer of assets between blockchains.,DeFi,DeFi & CeFi,,,"AngelDAO, Animoca Brands, Axia8 Ventures, BitScale, Chorus One Ventures, Crypto.com Capital, D64 Ventures, Digital Finance Group, Fundamental Labs, Gabby Dizon, GSR, IOSG Ventures, Huobi, Accomplice",,1462,2025-09-22 10:10:27.870083
521,DLN,dln,defi,2021-09-07,deBridge Finance,Seed,5.5,"Ethereum, Polygon, BSC, Arbitrum, Heco",deBridge is a cross-chain interoperability and liquidity transfer protocol that allows decentralized transfer of assets between blockchains.,DeFi,DeFi & CeFi,,,"AngelDAO, Animoca Brands, Axia8 Ventures, BitScale, Chorus One Ventures, Crypto.com Capital, D64 Ventures, Digital Finance Group, Fundamental Labs, Gabby Dizon, GSR, IOSG Ventures, Huobi, Accomplice",,1462,2025-11-24 20:09:23.964054
327,DLN,dln,defi,2021-09-07,deBridge Finance,Seed,5.5,"Ethereum, Polygon, BSC, Arbitrum, Heco",deBridge is a cross-chain interoperability and liquidity transfer protocol that allows decentralized transfer of assets between blockchains.,DeFi,DeFi & CeFi,,,"AngelDAO, Animoca Brands, Axia8 Ventures, BitScale, Chorus One Ventures, Crypto.com Capital, D64 Ventures, Digital Finance Group, Fundamental Labs, Gabby Dizon, GSR, IOSG Ventures, Huobi, Accomplice",,1462,2025-09-10 13:21:23.545758
44,DLN,dln,defi,2021-09-07,deBridge Finance,Seed,5.5,"Ethereum, Polygon, BSC, Arbitrum, Heco",deBridge is a cross-chain interoperability and liquidity transfer protocol that allows decentralized transfer of assets between blockchains.,DeFi,DeFi & CeFi,,,"AngelDAO, Animoca Brands, Axia8 Ventures, BitScale, Chorus One Ventures, Crypto.com Capital, D64 Ventures, Digital Finance Group, Fundamental Labs, Gabby Dizon, GSR, IOSG Ventures, Huobi, Accomplice",,1462,2025-07-28 16:29:08.450560
467,EigenLayer,eigenlayer,defi,2025-06-17,EigenLayer,,70.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://www.forbes.com/sites/digital-assets/2025/06/17/eigen-labs-raises-70-million-from-a16z-for-ethereum-restaking/,a16z crypto,,,3107,2025-09-22 10:10:27.870083
545,EigenLayer,eigenlayer,defi,2025-06-17,EigenLayer,,70.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://www.forbes.com/sites/digital-assets/2025/06/17/eigen-labs-raises-70-million-from-a16z-for-ethereum-restaking/,a16z crypto,,,3107,2025-11-24 20:09:23.964054
469,EigenLayer,eigenlayer,defi,2024-02-22,EigenLayer,Private,100.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://x.com/eigenlayer/status/1760666731859833048,a16z crypto,,,3107,2025-09-22 10:10:27.870083
202,EigenLayer,eigenlayer,defi,2024-02-22,EigenLayer,Private,100.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://x.com/eigenlayer/status/1760666731859833048,a16z crypto,,,3107,2025-09-05 19:28:59.083519
133,EigenLayer,eigenlayer,defi,2024-02-22,EigenLayer,Private,100.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://x.com/eigenlayer/status/1760666731859833048,a16z crypto,,,3107,2025-08-18 15:41:34.486663
68,EigenLayer,eigenlayer,defi,2024-02-22,EigenLayer,Private,100.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://x.com/eigenlayer/status/1760666731859833048,a16z crypto,,,3107,2025-07-28 16:29:08.450560
352,EigenLayer,eigenlayer,defi,2024-02-22,EigenLayer,Private,100.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://x.com/eigenlayer/status/1760666731859833048,a16z crypto,,,3107,2025-09-10 13:21:23.545758
277,EigenLayer,eigenlayer,defi,2024-02-22,EigenLayer,Private,100.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://x.com/eigenlayer/status/1760666731859833048,a16z crypto,,,3107,2025-09-10 11:32:57.718775
547,EigenLayer,eigenlayer,defi,2024-02-22,EigenLayer,Private,100.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://x.com/eigenlayer/status/1760666731859833048,a16z crypto,,,3107,2025-11-24 20:09:23.964054
276,EigenLayer,eigenlayer,defi,2023-03-28,EigenLayer,Series A,50.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://twitter.com/eigenlayer/status/1640754971435229184,Blockchain Capital,"Coinbase Ventures, Polychain Capital, Accomplice",500.0,3107,2025-09-10 11:32:57.718775
351,EigenLayer,eigenlayer,defi,2023-03-28,EigenLayer,Series A,50.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://twitter.com/eigenlayer/status/1640754971435229184,Blockchain Capital,"Coinbase Ventures, Polychain Capital, Accomplice",500.0,3107,2025-09-10 13:21:23.545758
546,EigenLayer,eigenlayer,defi,2023-03-28,EigenLayer,Series A,50.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://twitter.com/eigenlayer/status/1640754971435229184,Blockchain Capital,"Coinbase Ventures, Polychain Capital, Accomplice",500.0,3107,2025-11-24 20:09:23.964054
132,EigenLayer,eigenlayer,defi,2023-03-28,EigenLayer,Series A,50.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://twitter.com/eigenlayer/status/1640754971435229184,Blockchain Capital,"Coinbase Ventures, Polychain Capital, Accomplice",500.0,3107,2025-08-18 15:41:34.486663
201,EigenLayer,eigenlayer,defi,2023-03-28,EigenLayer,Series A,50.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://twitter.com/eigenlayer/status/1640754971435229184,Blockchain Capital,"Coinbase Ventures, Polychain Capital, Accomplice",500.0,3107,2025-09-05 19:28:59.083519
468,EigenLayer,eigenlayer,defi,2023-03-28,EigenLayer,Series A,50.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://twitter.com/eigenlayer/status/1640754971435229184,Blockchain Capital,"Coinbase Ventures, Polychain Capital, Accomplice",500.0,3107,2025-09-22 10:10:27.870083
67,EigenLayer,eigenlayer,defi,2023-03-28,EigenLayer,Series A,50.0,Ethereum,Ethereum restaking protocol ,Liquid Restaking Protocol,,https://twitter.com/eigenlayer/status/1640754971435229184,Blockchain Capital,"Coinbase Ventures, Polychain Capital, Accomplice",500.0,3107,2025-07-28 16:29:08.450560
161,Farcaster,farcaster,social,2024-05-21,Farcaster,,150.0,Optimism,decentralized social network,Social Platform,,https://x.com/dwr/status/1792948611585831302,Paradigm,"a16z crypto, Haun Ventures, USV, Variant Fund, Standard Crypto",1000.0,5049,2025-08-18 15:41:34.486663
305,Farcaster,farcaster,social,2024-05-21,Farcaster,,150.0,Optimism,decentralized social network,Social Platform,,https://x.com/dwr/status/1792948611585831302,Paradigm,"a16z crypto, Haun Ventures, USV, Variant Fund, Standard Crypto",1000.0,5049,2025-09-10 11:32:57.718775
497,Farcaster,farcaster,social,2024-05-21,Farcaster,,150.0,Optimism,decentralized social network,Social Platform,,https://x.com/dwr/status/1792948611585831302,Paradigm,"a16z crypto, Haun Ventures, USV, Variant Fund, Standard Crypto",1000.0,5049,2025-09-22 10:10:27.870083
578,Farcaster,farcaster,social,2024-05-21,Farcaster,,150.0,Optimism,decentralized social network,Social Platform,,https://x.com/dwr/status/1792948611585831302,Paradigm,"a16z crypto, Haun Ventures, USV, Variant Fund, Standard Crypto",1000.0,5049,2025-11-24 20:09:23.964054
380,Farcaster,farcaster,social,2024-05-21,Farcaster,,150.0,Optimism,decentralized social network,Social Platform,,https://x.com/dwr/status/1792948611585831302,Paradigm,"a16z crypto, Haun Ventures, USV, Variant Fund, Standard Crypto",1000.0,5049,2025-09-10 13:21:23.545758
96,Farcaster,farcaster,social,2024-05-21,Farcaster,,150.0,Optimism,decentralized social network,Social Platform,,https://x.com/dwr/status/1792948611585831302,Paradigm,"a16z crypto, Haun Ventures, USV, Variant Fund, Standard Crypto",1000.0,5049,2025-07-28 16:29:08.450560
230,Farcaster,farcaster,social,2024-05-21,Farcaster,,150.0,Optimism,decentralized social network,Social Platform,,https://x.com/dwr/status/1792948611585831302,Paradigm,"a16z crypto, Haun Ventures, USV, Variant Fund, Standard Crypto",1000.0,5049,2025-09-05 19:28:59.083519
336,Fragmetric,fragmetric,defi,2025-03-24,Fragmetric,Strategic,5.0,Solana,"Fragmetric is a native liquid restaking protocol on Solana that aims to improve the economic potential and security of the Solana ecosystem. Fragmetric succeeded in carrying out NCN reward distribution by utilizing Solana's token extension. Additionally, Fragmetric created useful solutions, such as the Normalized Token Program, for utilizing various LSTs in restaking platforms. The goal of Fragmetric is to create a safe, open, and incredibly effective restaking system that empowers users and supports the stability of the Solana restaking ecosystem.",DeFi,DeFi & CeFi,https://x.com/fragmetric/status/1904171513521304038,RockawayX,"Amber Group, Robot Ventures, Hypershere, BitGo",,5286,2025-09-10 13:21:23.545758
53,Fragmetric,fragmetric,defi,2025-03-24,Fragmetric,Strategic,5.0,Solana,"Fragmetric is a native liquid restaking protocol on Solana that aims to improve the economic potential and security of the Solana ecosystem. Fragmetric succeeded in carrying out NCN reward distribution by utilizing Solana's token extension. Additionally, Fragmetric created useful solutions, such as the Normalized Token Program, for utilizing various LSTs in restaking platforms. The goal of Fragmetric is to create a safe, open, and incredibly effective restaking system that empowers users and supports the stability of the Solana restaking ecosystem.",DeFi,DeFi & CeFi,https://x.com/fragmetric/status/1904171513521304038,RockawayX,"Amber Group, Robot Ventures, Hypershere, BitGo",,5286,2025-07-28 16:29:08.450560
118,Fragmetric,fragmetric,defi,2025-03-24,Fragmetric,Strategic,5.0,Solana,"Fragmetric is a native liquid restaking protocol on Solana that aims to improve the economic potential and security of the Solana ecosystem. Fragmetric succeeded in carrying out NCN reward distribution by utilizing Solana's token extension. Additionally, Fragmetric created useful solutions, such as the Normalized Token Program, for utilizing various LSTs in restaking platforms. The goal of Fragmetric is to create a safe, open, and incredibly effective restaking system that empowers users and supports the stability of the Solana restaking ecosystem.",DeFi,DeFi & CeFi,https://x.com/fragmetric/status/1904171513521304038,RockawayX,"Amber Group, Robot Ventures, Hypershere, BitGo",,5286,2025-08-18 15:41:34.486663
530,Fragmetric,fragmetric,defi,2025-03-24,Fragmetric,Strategic,5.0,Solana,"Fragmetric is a native liquid restaking protocol on Solana that aims to improve the economic potential and security of the Solana ecosystem. Fragmetric succeeded in carrying out NCN reward distribution by utilizing Solana's token extension. Additionally, Fragmetric created useful solutions, such as the Normalized Token Program, for utilizing various LSTs in restaking platforms. The goal of Fragmetric is to create a safe, open, and incredibly effective restaking system that empowers users and supports the stability of the Solana restaking ecosystem.",DeFi,DeFi & CeFi,https://x.com/fragmetric/status/1904171513521304038,RockawayX,"Amber Group, Robot Ventures, Hypershere, BitGo",,5286,2025-11-24 20:09:23.964054
186,Fragmetric,fragmetric,defi,2025-03-24,Fragmetric,Strategic,5.0,Solana,"Fragmetric is a native liquid restaking protocol on Solana that aims to improve the economic potential and security of the Solana ecosystem. Fragmetric succeeded in carrying out NCN reward distribution by utilizing Solana's token extension. Additionally, Fragmetric created useful solutions, such as the Normalized Token Program, for utilizing various LSTs in restaking platforms. The goal of Fragmetric is to create a safe, open, and incredibly effective restaking system that empowers users and supports the stability of the Solana restaking ecosystem.",DeFi,DeFi & CeFi,https://x.com/fragmetric/status/1904171513521304038,RockawayX,"Amber Group, Robot Ventures, Hypershere, BitGo",,5286,2025-09-05 19:28:59.083519
452,Fragmetric,fragmetric,defi,2025-03-24,Fragmetric,Strategic,5.0,Solana,"Fragmetric is a native liquid restaking protocol on Solana that aims to improve the economic potential and security of the Solana ecosystem. Fragmetric succeeded in carrying out NCN reward distribution by utilizing Solana's token extension. Additionally, Fragmetric created useful solutions, such as the Normalized Token Program, for utilizing various LSTs in restaking platforms. The goal of Fragmetric is to create a safe, open, and incredibly effective restaking system that empowers users and supports the stability of the Solana restaking ecosystem.",DeFi,DeFi & CeFi,https://x.com/fragmetric/status/1904171513521304038,RockawayX,"Amber Group, Robot Ventures, Hypershere, BitGo",,5286,2025-09-22 10:10:27.870083
261,Fragmetric,fragmetric,defi,2025-03-24,Fragmetric,Strategic,5.0,Solana,"Fragmetric is a native liquid restaking protocol on Solana that aims to improve the economic potential and security of the Solana ecosystem. Fragmetric succeeded in carrying out NCN reward distribution by utilizing Solana's token extension. Additionally, Fragmetric created useful solutions, such as the Normalized Token Program, for utilizing various LSTs in restaking platforms. The goal of Fragmetric is to create a safe, open, and incredibly effective restaking system that empowers users and supports the stability of the Solana restaking ecosystem.",DeFi,DeFi & CeFi,https://x.com/fragmetric/status/1904171513521304038,RockawayX,"Amber Group, Robot Ventures, Hypershere, BitGo",,5286,2025-09-10 11:32:57.718775
260,Fragmetric,fragmetric,defi,2025-02-07,Fragmetric,Seed,7.0,Solana,Fragmetric is a Solana-based liquid restaking protocol,DeFi,DeFi & CeFi,https://x.com/fragmetric/status/1887864059212775506,"Finality Capital, Hashed","Hypershere, Presto Labs, Bitscale Capital, Halo Capital , Flowdesk",,5286,2025-09-10 11:32:57.718775
